schedule2,0.11739150000000001,4,27,2
Gaussian,0.1882355,3,11,1
Stack,0.425,3,5,1
date-plus,0.1733334,6,25,1
RecursiveSelectionSort,0.1571427,1,6,1
print_tokens2,0.21875,5,48,9
countPositive,0.3999998,1,2,0
replace,0.23492039999999997,17,112,21
stats,0.2499999,1,9,0
totinfo,0.2,8,67,7
trashAndTakeOut,0.33999999999999997,4,6,0
oddOrPos,0.27999999999999997,1,4,1
cal,0.35714250000000003,2,9,2
jday-jdate,0.2533334,5,29,1
CheckPalindrome,0.29999980000000004,2,2,0
boundedQueue,0.4571429,4,12,1
Heap,0.2571427,2,11,2
Calculation,0.5076925,6,12,1
numZero,0.43333320000000003,1,2,0
findLast,0.38,2,2,0
UnixCal,0.2714283,6,48,3
findVal,0.2,1,2,0
schedule,0.2272726,6,22,3
LRS,0.39999989999999996,2,12,2
InversePermutation,0.2999997,3,6,2
power,0.24,2,3,1
DigitReverser,0.29999980000000004,1,5,0
testPad,0.2375,2,7,0
tcas,0.1916666,10,24,5
twoPred,0.1625,1,3,0
pcal,0.1514287,7,65,9
sum,0.15,1,2,0
quicksort,0.32,2,11,0
MergeSort,0.16428579999999998,2,10,0
checkIt,0.2571426,1,2,0
printPrimes,0.1999998,1,8,1
print_tokens,0.1526316,5,44,7
lastZero,0.25,1,2,0
Queue,0.385714,3,5,0
