schedule2,0.6086957,18,376,63
Gaussian,0.4058825,8,156,2
Stack,0.575,5,65,7
date-plus,0.7066667,25,346,23
RecursiveSelectionSort,0.5571429,4,80,7
print_tokens2,0.5375,11,677,91
countPositive,0.7666668999999999,3,22,1
replace,0.6904765,55,1586,291
stats,0.7166667999999999,4,127,13
totinfo,0.732,26,956,102
trashAndTakeOut,0.5599999999999999,6,86,6
oddOrPos,0.76,4,52,6
cal,0.7571431,6,128,7
jday-jdate,0.5799999,12,403,13
CheckPalindrome,0.48333329999999997,3,24,4
boundedQueue,0.9285715,8,161,12
Heap,0.8000002,6,155,15
Calculation,0.7769233,10,160,15
numZero,0.6,2,22,2
findLast,0.9800000000000001,5,29,1
UnixCal,0.6285718,15,694,46
findVal,0.8400000000000001,5,28,2
schedule,0.6500001,18,302,38
LRS,0.85,5,162,35
InversePermutation,0.6571431,6,83,8
power,0.48,3,39,2
DigitReverser,0.5,2,71,4
testPad,0.875,9,90,6
tcas,0.6027779,28,341,72
twoPred,0.525,5,36,5
pcal,0.7114286,29,917,108
sum,0.8,3,24,0
quicksort,0.8800000000000001,6,147,12
MergeSort,0.4785714,7,142,6
checkIt,0.7285717,5,15,0
printPrimes,0.2333332,2,103,10
print_tokens,0.5789473,13,618,80
lastZero,0.9,3,25,1
Queue,0.8714287000000001,7,67,3
