schedule2,0.304348,10,80,12
Gaussian,0.3000001,5,33,0
Stack,0.4375,3,14,1
date-plus,0.36,13,74,4
RecursiveSelectionSort,0.1285713,1,17,2
print_tokens2,0.35625,7,143,21
countPositive,0.3999998,1,5,1
replace,0.3349203,25,337,72
stats,0.45,2,27,5
totinfo,0.33999999999999997,13,203,22
trashAndTakeOut,0.4,4,19,0
oddOrPos,0.72,3,11,2
cal,0.614286,4,27,4
jday-jdate,0.2666668,6,86,5
CheckPalindrome,0.3333332,2,6,1
boundedQueue,0.4714284,5,34,1
Heap,0.4571428,3,33,2
Calculation,0.5307695,6,34,4
numZero,0.5333334,1,5,1
findLast,0.5599999999999999,2,6,0
UnixCal,0.4952381,11,148,10
findVal,0.27999999999999997,2,6,0
schedule,0.2954545,8,64,6
LRS,0.6000001,4,35,10
InversePermutation,0.47142850000000003,4,18,1
power,0.27999999999999997,2,9,0
DigitReverser,0.5333334,2,16,2
testPad,0.4875,5,20,1
tcas,0.4166666,18,73,15
twoPred,0.3875,3,8,1
pcal,0.40571429999999997,17,195,15
sum,0.45,2,5,0
quicksort,0.32,2,32,4
MergeSort,0.30714260000000004,4,31,0
checkIt,0.3714282,2,4,0
printPrimes,0.8333335,4,22,1
print_tokens,0.33684210000000003,8,132,15
lastZero,0.325,1,6,0
Queue,0.3857139,4,15,0
