schedule2,0.3043479,10,106,13
Gaussian,0.3000002,5,44,1
Stack,0.475,4,19,3
date-plus,0.36,13,97,5
RecursiveSelectionSort,0.4428571,3,23,1
print_tokens2,0.34375,7,190,37
countPositive,0.5666667999999999,2,7,1
replace,0.3873012,30,445,78
stats,0.39999989999999996,2,36,5
totinfo,0.40800000000000003,15,268,25
trashAndTakeOut,0.39,4,24,2
oddOrPos,0.45999999999999996,2,15,2
cal,0.6857145,4,36,3
jday-jdate,0.38,8,113,3
CheckPalindrome,0.3499999,2,7,1
boundedQueue,0.6285714,6,45,6
Heap,0.4571427,3,44,4
Calculation,0.6615388,8,45,5
numZero,0.43333320000000003,1,7,1
findLast,0.8,4,8,0
UnixCal,0.44285690000000005,10,194,11
findVal,0.58,3,8,0
schedule,0.4090907,10,85,8
LRS,0.6499999,4,46,8
InversePermutation,0.4999999,4,24,4
power,0.27999999999999997,2,11,1
DigitReverser,0.5333334,2,20,0
testPad,0.3125,4,26,2
tcas,0.4111111,20,96,17
twoPred,0.425,3,10,1
pcal,0.3771428,16,257,34
sum,0.3,1,7,0
quicksort,0.42000000000000004,3,42,4
MergeSort,0.3857142,6,40,2
checkIt,0.2571426,2,5,0
printPrimes,0.1999998,2,29,2
print_tokens,0.4736841,11,174,23
lastZero,0.5,2,7,1
Queue,0.8714287000000001,7,19,0
